account.length,area.code,international.plan,voice.mail.plan,number.vmail.messages,total.day.minutes,total.day.calls,total.eve.minutes,total.eve.calls,total.night.minutes,total.night.calls,total.intl.minutes,total.intl.calls,number.customer.service.calls,Status,avg.minute.day,avg.minute.eve,avg.minute.night,avg.minute.intl
95,415,no,no,0,155.5,99,167,75,190.7,125,13.2,4,1,False,1.57070707070707,2.22666666666667,1.5256,3.3
138,408,no,no,0,180.5,82,242.4,103,244.4,89,10.3,7,2,False,2.20121951219512,2.35339805825243,2.74606741573034,1.47142857142857
105,415,no,no,0,204.6,111,134.4,109,260.8,69,5.7,7,1,False,1.84324324324324,1.23302752293578,3.77971014492754,0.814285714285714
127,510,no,no,0,223.2,137,144.7,119,96,109,8.6,4,2,False,1.62919708029197,1.21596638655462,0.880733944954128,2.15
47,510,no,yes,30,136.5,101,174.9,74,146.4,91,10.9,3,2,False,1.35148514851485,2.36351351351351,1.60879120879121,3.63333333333333
128,510,yes,no,0,192.8,96,136.6,86,151.8,75,13.5,4,1,True,2.00833333333333,1.58837209302326,2.024,3.375
39,408,no,no,0,179,88,148.2,124,146.8,116,8.8,4,2,False,2.03409090909091,1.19516129032258,1.26551724137931,2.2
76,510,no,no,0,293.8,94,169.6,62,160.4,103,13.7,9,0,True,3.12553191489362,2.73548387096774,1.55728155339806,1.52222222222222
95,415,no,no,0,226.6,98,88.5,107,166.2,105,11.9,3,2,False,2.31224489795918,0.827102803738318,1.58285714285714,3.96666666666667
82,415,no,no,0,313.6,110,263.2,104,139,93,7.5,5,1,True,2.85090909090909,2.53076923076923,1.49462365591398,1.5
104,415,no,no,0,186.8,102,176.3,114,222.2,84,13,3,0,False,1.83137254901961,1.54649122807018,2.6452380952381,4.33333333333333
136,415,no,no,0,110.2,92,219.4,109,188.1,67,12.3,4,2,False,1.19782608695652,2.01284403669725,2.80746268656716,3.075
83,510,no,yes,33,228.2,85,249.2,114,93.5,89,10.2,7,0,False,2.68470588235294,2.1859649122807,1.05056179775281,1.45714285714286
78,415,yes,no,0,176.6,107,179.4,98,178.2,80,16.6,5,2,True,1.65046728971963,1.83061224489796,2.2275,3.32
135,415,no,yes,45,241.4,102,206.4,78,196.6,104,9.4,6,0,False,2.36666666666667,2.64615384615385,1.89038461538462,1.56666666666667
79,408,no,no,0,174.8,88,197,94,87,103,8.6,6,3,False,1.98636363636364,2.09574468085106,0.844660194174757,1.43333333333333
133,415,no,no,0,171.8,64,177.1,83,223,96,10.3,4,1,False,2.684375,2.13373493975904,2.32291666666667,2.575
73,510,no,no,0,159,123,233.3,95,178.9,155,15.2,3,2,False,1.29268292682927,2.45578947368421,1.1541935483871,5.06666666666667
183,408,no,yes,38,178.4,103,184.4,79,203.3,94,7.2,3,3,False,1.73203883495146,2.33417721518987,2.16276595744681,2.4
106,415,no,no,0,222.1,123,276.8,92,213.5,99,9,3,0,False,1.80569105691057,3.00869565217391,2.15656565656566,3
78,510,no,no,0,238.9,96,196.1,92,102.4,95,11,1,6,False,2.48854166666667,2.13152173913043,1.07789473684211,11
92,415,no,no,0,145.9,90,148.1,105,241.3,93,8.4,1,2,False,1.62111111111111,1.41047619047619,2.59462365591398,8.4
35,408,no,no,0,179.8,82,176.1,78,132.6,85,12,5,1,False,2.19268292682927,2.25769230769231,1.56,2.4
28,408,no,no,0,225.7,70,206.9,90,167.9,88,13.8,3,1,False,3.22428571428571,2.29888888888889,1.90795454545455,4.6
93,415,no,no,0,199.7,109,114.2,68,241,109,7.1,2,0,False,1.83211009174312,1.67941176470588,2.21100917431193,3.55
26,510,no,no,0,150,63,225,90,202.3,99,9.2,5,3,False,2.38095238095238,2.5,2.04343434343434,1.84
33,415,yes,no,0,247.1,114,146.5,110,208.9,94,10.6,2,4,True,2.16754385964912,1.33181818181818,2.22234042553192,5.3
120,408,no,no,0,215.7,75,244.4,105,211.2,91,11.4,5,2,False,2.876,2.32761904761905,2.32087912087912,2.28
124,415,no,no,0,94.8,102,238.9,91,279.4,94,11.6,3,2,False,0.929411764705882,2.62527472527473,2.97234042553191,3.86666666666667
56,415,no,no,0,79.3,115,159,64,245.7,99,10.1,4,1,False,0.689565217391304,2.484375,2.48181818181818,2.525
106,510,no,no,0,170.6,116,259.1,115,214.2,111,9.6,13,1,False,1.47068965517241,2.25304347826087,1.92972972972973,0.738461538461538
112,408,no,no,0,135.1,112,226.3,85,115.2,108,11.1,6,1,False,1.20625,2.66235294117647,1.06666666666667,1.85
148,408,yes,no,0,136.8,112,197.5,134,93.2,90,10.3,5,2,False,1.22142857142857,1.47388059701493,1.03555555555556,2.06
12,408,no,no,0,239.7,112,221.1,122,207.3,109,11.1,3,2,False,2.14017857142857,1.81229508196721,1.90183486238532,3.7
109,510,yes,no,0,159.6,136,151,126,142.1,53,7.3,4,4,True,1.17352941176471,1.1984126984127,2.6811320754717,1.825
142,510,no,yes,38,231.2,125,174.8,121,171.2,87,12.4,2,4,False,1.8496,1.44462809917355,1.96781609195402,6.2
141,408,no,yes,43,157.8,122,132.3,108,137.1,81,5.6,2,2,False,1.29344262295082,1.225,1.69259259259259,2.8
168,415,no,no,0,160.6,110,185.2,120,120.2,104,9.1,4,1,True,1.46,1.54333333333333,1.15576923076923,2.275
138,415,yes,no,0,261.1,96,170.9,120,71.1,89,0,0,3,True,2.71979166666667,1.42416666666667,0.798876404494382,0
88,415,no,no,0,138.7,92,205.8,73,247.9,119,9.8,5,1,False,1.50760869565217,2.81917808219178,2.08319327731092,1.96
119,415,no,no,0,226.6,126,143.6,107,94.9,123,12.1,5,1,False,1.7984126984127,1.34205607476636,0.771544715447155,2.42
31,408,no,no,0,229.1,120,172.4,79,243.6,102,11,4,3,False,1.90916666666667,2.18227848101266,2.38823529411765,2.75
102,408,no,no,0,157.4,83,47.3,102,160.4,92,11.4,5,0,False,1.89638554216867,0.463725490196078,1.74347826086957,2.28
118,415,no,no,0,183.1,128,241,93,211.1,108,12.5,4,0,False,1.43046875,2.59139784946237,1.95462962962963,3.125
222,408,no,yes,34,218.5,89,160.7,76,181.6,76,4.9,5,4,False,2.45505617977528,2.11447368421053,2.38947368421053,0.98
130,415,no,no,0,143.8,76,274.8,103,194.7,105,12.3,1,0,False,1.89210526315789,2.66796116504854,1.85428571428571,12.3
90,415,no,no,0,189.1,104,313.9,124,227.9,128,8.2,2,1,False,1.81826923076923,2.53145161290323,1.78046875,4.1
140,415,no,no,0,143,100,193.4,89,59.5,81,12.3,8,4,True,1.43,2.17303370786517,0.734567901234568,1.5375
88,408,yes,no,0,132.9,132,208.2,82,260.5,42,14.4,11,2,True,1.00681818181818,2.5390243902439,6.20238095238095,1.30909090909091
118,408,no,no,0,160.3,110,53.2,92,130.7,119,10.5,4,0,False,1.45727272727273,0.578260869565217,1.09831932773109,2.625
232,415,no,no,0,248.2,128,211.2,96,147.1,117,10,6,2,False,1.9390625,2.2,1.25726495726496,1.66666666666667
137,415,no,yes,25,174.6,88,243.8,118,259.7,103,12.2,3,3,False,1.98409090909091,2.06610169491525,2.52135922330097,4.06666666666667
3,415,no,yes,23,205.5,102,209.5,83,182.3,99,6.4,4,0,False,2.01470588235294,2.52409638554217,1.84141414141414,1.6
137,415,no,no,0,209.1,104,189.4,96,214.4,83,14.8,4,3,False,2.01057692307692,1.97291666666667,2.58313253012048,3.7
42,415,no,no,0,251.1,81,178.3,106,184.6,90,12.7,5,0,False,3.1,1.68207547169811,2.05111111111111,2.54
58,408,no,no,0,187.6,113,217.4,115,139.7,92,9.8,5,3,False,1.66017699115044,1.8904347826087,1.51847826086957,1.96
233,408,no,no,0,137.3,94,232.4,87,206,105,9.8,4,1,False,1.46063829787234,2.67126436781609,1.96190476190476,2.45
55,415,no,yes,37,197.5,89,228.7,141,313.4,121,19.7,2,1,False,2.21910112359551,1.62198581560284,2.5900826446281,9.85
100,415,no,no,0,200.7,151,290.8,127,186.7,105,10.2,9,1,False,1.32913907284768,2.28976377952756,1.77809523809524,1.13333333333333
111,415,no,no,0,226.3,82,178.9,101,181.5,90,8.9,4,0,False,2.75975609756098,1.77128712871287,2.01666666666667,2.225
86,510,no,no,0,212.8,79,90.9,145,152.3,67,11.9,3,2,False,2.69367088607595,0.626896551724138,2.27313432835821,3.96666666666667
105,510,no,no,0,213.3,99,153.1,79,227.9,98,10.8,5,1,False,2.15454545454545,1.9379746835443,2.32551020408163,2.16
111,408,yes,no,0,177.1,102,249.1,102,153.3,66,8.8,4,2,False,1.73627450980392,2.4421568627451,2.32272727272727,2.2
75,408,no,no,0,229.2,59,142.8,107,291.6,109,8.5,5,0,False,3.88474576271186,1.33457943925234,2.67522935779817,1.7
95,510,no,yes,24,129.4,120,159.8,68,214.4,83,12.6,4,4,True,1.07833333333333,2.35,2.58313253012048,3.15
137,510,no,no,0,203.1,97,132,76,250.9,94,9.2,4,4,False,2.09381443298969,1.73684210526316,2.66914893617021,2.3
116,408,yes,no,0,232.2,98,244.7,91,151.3,69,10.6,1,7,True,2.36938775510204,2.68901098901099,2.19275362318841,10.6
125,415,no,no,0,138.5,96,159.7,117,212.7,91,7.7,3,2,False,1.44270833333333,1.36495726495726,2.33736263736264,2.56666666666667
65,415,no,no,0,189.3,74,205.3,90,228.2,78,8.5,13,3,False,2.55810810810811,2.28111111111111,2.92564102564103,0.653846153846154
55,415,no,yes,33,141,99,250.9,109,284.6,89,11.7,3,0,False,1.42424242424242,2.30183486238532,3.19775280898876,3.9
100,510,no,no,0,254.2,97,262,88,256.3,82,13.6,6,0,True,2.62061855670103,2.97727272727273,3.12560975609756,2.26666666666667
50,510,no,yes,39,147.3,75,244.8,74,216.9,101,13.2,3,2,False,1.964,3.30810810810811,2.14752475247525,4.4
42,415,no,no,0,171,129,183.9,96,130.2,90,4.6,6,0,False,1.32558139534884,1.915625,1.44666666666667,0.766666666666667
76,510,no,yes,40,177.9,85,119.3,95,140.5,83,10.3,1,2,False,2.09294117647059,1.25578947368421,1.69277108433735,10.3
103,415,no,yes,34,240.6,92,204.2,99,297,82,12.7,9,5,False,2.61521739130435,2.06262626262626,3.6219512195122,1.41111111111111
90,415,no,no,0,114.4,108,232.8,150,198.1,78,8.9,3,0,False,1.05925925925926,1.552,2.53974358974359,2.96666666666667
22,408,no,no,0,180,65,207,106,182.8,111,8.3,6,1,False,2.76923076923077,1.95283018867925,1.64684684684685,1.38333333333333
57,415,no,yes,26,138.7,99,134.5,105,261.7,95,13,5,2,False,1.4010101010101,1.28095238095238,2.75473684210526,2.6
85,415,no,no,0,234.5,113,237.3,116,122.7,110,12.9,3,4,False,2.07522123893805,2.04568965517241,1.11545454545455,4.3
92,510,no,no,0,240.2,86,107.6,79,156.6,121,7.5,4,1,False,2.79302325581395,1.3620253164557,1.29421487603306,1.875
116,415,no,yes,42,280.4,95,174.4,101,190,65,9.9,1,3,False,2.95157894736842,1.72673267326733,2.92307692307692,9.9
133,415,no,no,0,113.3,137,160.2,103,228.8,98,10.1,7,2,False,0.827007299270073,1.55533980582524,2.33469387755102,1.44285714285714
134,408,no,no,0,107,146,220,116,149.8,108,7.2,3,2,False,0.732876712328767,1.89655172413793,1.38703703703704,2.4
19,415,no,no,0,184.5,131,201.3,87,188.9,114,13.1,10,1,False,1.40839694656489,2.31379310344828,1.65701754385965,1.31
66,415,no,yes,31,163.2,106,267.9,108,172.6,100,9.7,5,1,False,1.53962264150943,2.48055555555556,1.726,1.94
65,510,no,no,0,193.8,113,151.7,106,208.9,94,12.6,3,3,False,1.71504424778761,1.4311320754717,2.22234042553192,4.2
140,408,no,no,0,151.5,106,175.7,125,214.1,87,12.4,9,3,False,1.42924528301887,1.4056,2.46091954022988,1.37777777777778
102,510,no,no,0,143.7,82,170.9,83,310.9,112,9.8,1,2,False,1.75243902439024,2.05903614457831,2.77589285714286,9.8
115,415,no,yes,37,184.1,67,159.4,104,193.3,121,13.3,3,0,False,2.74776119402985,1.53269230769231,1.59752066115702,4.43333333333333
111,408,no,yes,33,154,122,207.3,123,186.2,105,10.8,8,1,False,1.26229508196721,1.68536585365854,1.77333333333333,1.35
119,415,no,no,0,209.4,125,286.3,91,208.6,73,8.1,4,2,False,1.6752,3.14615384615385,2.85753424657534,2.025
121,415,no,no,0,166.3,114,138.8,130,215.3,108,10.4,10,2,False,1.45877192982456,1.06769230769231,1.99351851851852,1.04
108,415,no,no,0,108.6,128,325.2,97,173.6,67,9.3,6,0,False,0.8484375,3.35257731958763,2.5910447761194,1.55
63,415,no,yes,25,230.3,82,165.6,96,227.7,125,9,2,1,False,2.80853658536585,1.725,1.8216,4.5
59,415,no,yes,46,200.1,44,126,78,146.3,123,10.6,5,1,False,4.54772727272727,1.61538461538462,1.18943089430894,2.12
82,415,no,no,0,179.2,95,228.9,95,187.7,100,13.2,2,1,False,1.88631578947368,2.40947368421053,1.877,6.6
126,415,no,no,0,261.6,83,192.9,133,246.9,50,7.3,3,4,False,3.15180722891566,1.45037593984962,4.938,2.43333333333333
110,510,no,no,0,129.5,94,92.6,96,154.3,110,9.9,5,3,False,1.37765957446809,0.964583333333333,1.40272727272727,1.98
85,408,no,no,0,164,111,229.4,108,220.7,105,9.3,2,1,False,1.47747747747748,2.12407407407407,2.10190476190476,4.65
46,415,no,no,0,230.7,117,186.2,84,182.2,109,9.2,4,2,False,1.97179487179487,2.21666666666667,1.67155963302752,2.3
44,408,no,no,0,207.2,90,178.6,76,182,74,0,0,0,False,2.30222222222222,2.35,2.45945945945946,0
171,408,no,no,0,171.9,99,249.2,95,174.9,81,12.5,4,1,False,1.73636363636364,2.62315789473684,2.15925925925926,3.125
88,415,no,yes,37,181.7,88,237.4,106,209.1,111,9.5,5,2,False,2.06477272727273,2.23962264150943,1.88378378378378,1.9
169,408,no,no,0,240.7,119,141.1,102,120.6,56,7.7,2,2,False,2.02268907563025,1.38333333333333,2.15357142857143,3.85
65,408,no,no,0,96,95,117,82,172.9,114,6.7,3,3,False,1.01052631578947,1.42682926829268,1.51666666666667,2.23333333333333
81,415,no,no,0,165.2,109,170.6,96,205,74,9.9,4,0,False,1.51559633027523,1.77708333333333,2.77027027027027,2.475
53,510,no,no,0,171.5,75,224.5,111,187.4,84,9.7,6,1,False,2.28666666666667,2.02252252252252,2.23095238095238,1.61666666666667
72,415,no,yes,27,111.7,68,252.8,106,255.5,109,7.8,4,1,False,1.64264705882353,2.38490566037736,2.34403669724771,1.95
100,510,no,no,0,152.7,98,212.4,73,264.5,90,7.9,3,2,False,1.55816326530612,2.90958904109589,2.93888888888889,2.63333333333333
71,415,no,no,0,119.9,108,240.7,82,151.1,124,8.1,7,3,False,1.11018518518519,2.93536585365854,1.21854838709677,1.15714285714286
103,415,no,no,0,222.9,129,205,87,141.3,99,9.9,2,1,False,1.72790697674419,2.35632183908046,1.42727272727273,4.95
87,415,no,no,0,210.7,46,215.6,116,170.4,79,13.2,3,1,False,4.5804347826087,1.85862068965517,2.15696202531646,4.4
116,408,no,no,0,254.6,107,249.4,89,229.6,77,9,18,2,True,2.37943925233645,2.80224719101124,2.98181818181818,0.5
140,415,no,no,0,265,100,147.6,89,247.7,94,10.7,3,1,False,2.65,1.65842696629213,2.63510638297872,3.56666666666667
93,408,no,no,0,172.3,135,318.7,95,131.5,104,11.5,4,3,False,1.2762962962963,3.35473684210526,1.26442307692308,2.875
90,415,no,no,0,259.1,140,124,119,188.3,79,12.8,3,0,False,1.85071428571429,1.04201680672269,2.38354430379747,4.26666666666667
121,408,yes,no,0,175.9,87,225.3,114,156.2,113,10.4,3,2,False,2.02183908045977,1.97631578947368,1.38230088495575,3.46666666666667
47,510,yes,no,0,135,108,176.3,111,144.6,96,10.5,1,1,True,1.25,1.58828828828829,1.50625,10.5
94,415,yes,yes,39,115.5,90,122.5,99,197.7,110,7,3,0,False,1.28333333333333,1.23737373737374,1.79727272727273,2.33333333333333
76,408,no,no,0,193,82,200.8,109,135.9,79,14.4,3,0,False,2.35365853658537,1.84220183486239,1.72025316455696,4.8
69,510,no,no,0,167.4,105,121.5,142,209.3,83,16,2,1,False,1.59428571428571,0.855633802816901,2.52168674698795,8
117,415,no,yes,35,190.7,100,209.7,107,202.5,101,12.4,5,1,False,1.907,1.95981308411215,2.0049504950495,2.48
130,415,no,no,0,139,98,120.2,116,160.4,113,14.5,2,3,False,1.41836734693878,1.03620689655172,1.41946902654867,7.25
114,408,no,no,0,139.8,152,215.9,76,96.9,111,7.9,10,2,False,0.919736842105263,2.84078947368421,0.872972972972973,0.79
79,415,no,yes,31,173.2,98,149.5,123,245.7,91,11.5,7,1,False,1.76734693877551,1.21544715447154,2.7,1.64285714285714
112,415,yes,no,0,195.7,123,141.9,124,136.4,72,7.9,6,1,False,1.59105691056911,1.14435483870968,1.89444444444444,1.31666666666667
57,415,no,no,0,214,100,209.9,80,105.1,112,11.3,1,0,False,2.14,2.62375,0.938392857142857,11.3
107,510,no,no,0,257.7,98,156.5,84,104.4,123,9.8,3,1,False,2.62959183673469,1.86309523809524,0.848780487804878,3.26666666666667
103,415,yes,no,0,133.2,90,236.8,70,214.1,120,12.5,2,1,True,1.48,3.38285714285714,1.78416666666667,6.25
120,408,no,no,0,180.8,93,190.1,82,192.3,66,10.5,7,2,False,1.94408602150538,2.31829268292683,2.91363636363636,1.5
81,415,yes,yes,32,229,80,221,113,291.4,91,12.4,5,1,False,2.8625,1.95575221238938,3.2021978021978,2.48
136,408,no,no,0,276.3,94,226,125,221.4,87,7.2,1,1,True,2.93936170212766,1.808,2.5448275862069,7.2
83,510,no,yes,37,133.1,117,171.4,89,218.1,92,10.9,4,3,False,1.13760683760684,1.92584269662921,2.37065217391304,2.725
137,415,no,no,0,248.3,63,250.4,108,159.1,94,9.6,4,1,False,3.94126984126984,2.31851851851852,1.69255319148936,2.4
103,408,no,no,0,185.8,118,86.8,84,208.4,115,10.7,9,1,False,1.57457627118644,1.03333333333333,1.81217391304348,1.18888888888889
96,415,no,no,0,183.9,88,109.2,86,190.2,78,16.6,7,2,False,2.08977272727273,1.26976744186047,2.43846153846154,2.37142857142857
77,415,yes,no,0,132.9,86,168.1,121,196.3,102,7.8,3,0,False,1.5453488372093,1.38925619834711,1.92450980392157,2.6
128,510,no,no,0,221,109,219,107,229.4,113,8.6,5,3,False,2.02752293577982,2.04672897196262,2.03008849557522,1.72
116,510,no,no,0,179,81,200,116,168.6,74,15.8,7,1,False,2.20987654320988,1.72413793103448,2.27837837837838,2.25714285714286
96,408,yes,no,0,188.8,119,216.9,100,208.5,116,5.8,3,3,False,1.58655462184874,2.169,1.79741379310345,1.93333333333333
105,408,yes,yes,31,172.5,103,113.6,102,261.6,104,10.8,4,2,False,1.6747572815534,1.11372549019608,2.51538461538462,2.7
123,415,no,no,0,132.6,100,198.8,102,168.9,105,0,0,1,False,1.326,1.94901960784314,1.60857142857143,0
84,408,no,no,0,127.7,81,188.4,84,260,125,4.7,6,1,False,1.57654320987654,2.24285714285714,2.08,0.783333333333333
86,415,no,no,0,234.6,102,268.3,109,195.6,102,11.6,4,1,True,2.3,2.46146788990826,1.91764705882353,2.9
115,415,no,no,0,202.1,95,231.6,89,214.6,165,13.1,7,1,False,2.12736842105263,2.60224719101124,1.30060606060606,1.87142857142857
90,415,no,no,0,207.6,82,193.3,105,149.7,68,11.2,6,1,False,2.53170731707317,1.84095238095238,2.20147058823529,1.86666666666667
169,510,no,no,0,192.8,98,273.2,125,266.3,102,11.4,6,2,False,1.96734693877551,2.1856,2.61078431372549,1.9
83,510,no,no,0,268.7,81,145.5,100,185.6,86,9.4,6,0,False,3.31728395061728,1.455,2.15813953488372,1.56666666666667
87,408,no,yes,48,178.8,91,246.8,106,262.4,119,9,8,1,False,1.96483516483516,2.32830188679245,2.20504201680672,1.125
61,415,no,yes,36,233.9,97,175.6,133,177,83,9.5,4,1,False,2.41134020618557,1.3203007518797,2.13253012048193,2.375
90,408,yes,no,0,207.1,87,208.5,87,146,95,4.4,5,2,False,2.38045977011494,2.39655172413793,1.53684210526316,0.88
71,415,no,no,0,112.1,122,157.9,86,271.6,104,11.1,5,0,False,0.918852459016393,1.83604651162791,2.61153846153846,2.22
166,415,no,no,0,238.6,117,242.8,73,203.3,130,10,8,4,False,2.03931623931624,3.32602739726027,1.56384615384615,1.25
90,408,yes,no,0,127.2,94,221.1,108,110.7,106,11.2,3,2,False,1.3531914893617,2.04722222222222,1.04433962264151,3.73333333333333
59,408,no,no,0,145.8,95,228.3,81,247.5,87,9.6,5,0,False,1.53473684210526,2.81851851851852,2.8448275862069,1.92
25,415,no,no,0,250.1,108,221.9,97,208.5,84,11.1,3,2,False,2.31574074074074,2.28762886597938,2.48214285714286,3.7
105,510,no,no,0,101.5,83,193.8,83,214.3,113,11.7,4,3,False,1.22289156626506,2.33493975903614,1.89646017699115,2.925
143,415,no,yes,26,119.6,133,247,136,227.3,54,13,3,1,False,0.899248120300752,1.81617647058824,4.20925925925926,4.33333333333333
162,408,no,no,0,221.9,66,112.7,109,176.5,141,10.7,6,1,False,3.36212121212121,1.03394495412844,1.25177304964539,1.78333333333333
105,510,no,no,0,193.2,139,260.3,104,226.4,133,7.8,2,1,False,1.38992805755396,2.50288461538462,1.70225563909774,3.9
73,510,no,yes,33,217.7,108,245.7,106,242.9,100,8.8,6,1,False,2.01574074074074,2.31792452830189,2.429,1.46666666666667
54,408,no,no,0,199.8,94,308,112,162.6,99,10.1,4,0,False,2.12553191489362,2.75,1.64242424242424,2.525
98,510,no,no,0,171.9,77,235.3,90,140.3,125,14.6,4,2,False,2.23246753246753,2.61444444444444,1.1224,3.65
100,415,no,yes,31,67.7,67,147.1,116,288.3,103,12.3,2,6,True,1.01044776119403,1.26810344827586,2.79902912621359,6.15
107,408,no,no,0,228.2,90,214.2,123,183.1,79,10.5,4,4,False,2.53555555555556,1.74146341463415,2.31772151898734,2.625
167,510,no,no,0,191.5,93,163.8,76,189.1,103,14.1,9,1,False,2.05913978494624,2.15526315789474,1.83592233009709,1.56666666666667
49,415,no,no,0,171.5,86,188.8,85,155.1,82,8.5,2,2,False,1.99418604651163,2.22117647058824,1.89146341463415,4.25
109,415,no,no,0,134.3,99,203.9,103,297.7,91,7.6,2,3,False,1.35656565656566,1.97961165048544,3.27142857142857,3.8
109,510,no,no,0,117.8,64,216.2,84,148.4,59,10.9,5,1,False,1.840625,2.57380952380952,2.51525423728814,2.18
90,415,no,no,0,152.3,91,165,120,294.3,73,9,3,2,False,1.67362637362637,1.375,4.03150684931507,3
114,408,no,no,0,204.4,91,239.6,136,235,64,11.5,3,2,False,2.24615384615385,1.76176470588235,3.671875,3.83333333333333
113,415,no,no,0,283.9,98,137.1,91,159,110,11.3,5,2,False,2.8969387755102,1.50659340659341,1.44545454545455,2.26
19,415,no,yes,29,142.7,94,129.9,60,165.3,65,10,4,0,False,1.51808510638298,2.165,2.54307692307692,2.5
94,415,no,no,0,145.4,92,172.8,103,183.9,43,9.3,3,2,False,1.5804347826087,1.67766990291262,4.27674418604651,3.1
69,415,no,no,0,211.7,94,236.1,124,252.7,90,7.2,2,4,False,2.25212765957447,1.90403225806452,2.80777777777778,3.6
90,415,no,no,0,192.6,129,191.6,100,203.1,105,11.4,2,3,False,1.49302325581395,1.916,1.93428571428571,5.7
122,415,no,yes,30,237.7,94,154.7,91,223.1,98,9.5,3,1,False,2.52872340425532,1.7,2.2765306122449,3.16666666666667
123,408,no,yes,31,203.6,108,156.9,112,236.2,114,12,5,1,False,1.88518518518519,1.40089285714286,2.0719298245614,2.4
81,510,no,no,0,192.4,79,212.7,106,244.8,83,8.3,5,1,False,2.43544303797468,2.00660377358491,2.94939759036145,1.66
43,408,no,no,0,212.5,88,274.1,145,194.6,52,8.6,6,0,False,2.41477272727273,1.89034482758621,3.74230769230769,1.43333333333333
170,415,no,no,0,222.8,82,148.2,105,231.1,75,13.3,5,1,False,2.71707317073171,1.41142857142857,3.08133333333333,2.66
129,415,no,no,0,207.7,75,191.3,116,226.7,98,11.6,6,2,False,2.76933333333333,1.64913793103448,2.31326530612245,1.93333333333333
82,415,no,yes,23,249.4,117,195.8,100,162.2,94,12.3,2,1,False,2.13162393162393,1.958,1.72553191489362,6.15
132,510,no,yes,33,157.9,84,163.9,109,215.4,87,11.5,3,3,False,1.8797619047619,1.50366972477064,2.47586206896552,3.83333333333333
