age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
48,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,477,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
29,blue-collar,married,basic.9y,no,no,yes,cellular,may,wed,837,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
42,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,51,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
42,blue-collar,married,basic.6y,unknown,no,yes,cellular,may,wed,29,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
36,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,184,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
32,admin.,married,high.school,no,yes,no,cellular,may,wed,128,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
48,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,wed,282,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
36,management,married,basic.9y,no,no,no,cellular,may,wed,50,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
31,technician,single,high.school,no,no,no,cellular,may,wed,37,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
32,services,single,basic.9y,no,no,yes,cellular,may,wed,148,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
51,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,wed,254,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
31,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,wed,153,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
55,retired,married,basic.9y,unknown,no,no,cellular,may,wed,674,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
28,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,98,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
49,admin.,single,basic.6y,unknown,no,no,cellular,may,wed,135,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
34,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,156,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
33,technician,single,professional.course,no,yes,no,cellular,may,wed,519,2,999,2,failure,-1.8,92.893,-46.2,1.334,5099.1
31,services,single,high.school,no,no,no,cellular,may,wed,343,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
41,admin.,married,high.school,no,no,no,cellular,may,wed,64,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
27,services,married,high.school,no,yes,no,cellular,may,wed,903,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
31,blue-collar,single,basic.9y,no,no,no,cellular,may,wed,459,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
39,unemployed,married,high.school,no,no,no,cellular,may,wed,100,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
34,admin.,unknown,university.degree,no,no,no,cellular,may,wed,139,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
47,blue-collar,single,basic.9y,unknown,no,no,cellular,may,wed,159,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
32,admin.,married,high.school,no,yes,yes,cellular,may,wed,231,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
32,blue-collar,married,basic.9y,no,yes,yes,cellular,may,wed,230,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
41,blue-collar,married,basic.4y,no,yes,yes,cellular,may,wed,389,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
40,admin.,married,basic.9y,unknown,yes,yes,cellular,may,wed,323,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
49,technician,married,university.degree,no,yes,no,cellular,may,wed,89,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
45,blue-collar,married,basic.4y,unknown,no,no,cellular,may,wed,193,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
33,admin.,married,high.school,no,yes,no,telephone,may,wed,48,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
37,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,164,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
37,services,married,high.school,no,yes,no,cellular,may,wed,130,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
33,admin.,single,university.degree,no,yes,no,cellular,may,wed,194,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
48,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,79,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
29,technician,single,professional.course,no,no,yes,cellular,may,wed,289,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
39,blue-collar,divorced,basic.9y,unknown,no,no,cellular,may,wed,482,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
36,technician,single,professional.course,unknown,no,no,cellular,may,wed,654,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
48,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,wed,68,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
54,technician,divorced,university.degree,no,no,no,cellular,may,wed,91,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
33,services,married,high.school,no,yes,yes,cellular,may,wed,323,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
30,admin.,single,university.degree,no,no,no,cellular,may,wed,82,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
53,blue-collar,married,professional.course,unknown,yes,no,cellular,may,wed,251,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
33,blue-collar,married,basic.6y,unknown,no,no,cellular,may,wed,320,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
39,unemployed,married,basic.9y,no,yes,no,cellular,may,wed,222,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
52,blue-collar,married,basic.4y,unknown,no,no,cellular,may,wed,239,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
40,housemaid,divorced,high.school,no,yes,no,cellular,may,wed,136,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
35,services,single,high.school,no,no,no,cellular,may,wed,281,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
34,housemaid,married,high.school,unknown,yes,yes,cellular,may,wed,17,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
28,admin.,single,high.school,no,yes,yes,cellular,may,wed,253,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
34,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,311,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
51,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,90,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
51,blue-collar,married,basic.9y,unknown,no,yes,cellular,may,wed,22,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
32,technician,divorced,basic.9y,no,yes,yes,cellular,may,wed,103,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
46,services,married,high.school,unknown,no,no,cellular,may,wed,765,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
40,blue-collar,married,unknown,no,yes,no,cellular,may,wed,88,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
34,admin.,married,university.degree,no,no,no,telephone,may,wed,149,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
41,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,233,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
43,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,wed,28,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
54,technician,divorced,university.degree,no,yes,no,cellular,may,wed,57,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
39,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,wed,82,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
51,management,divorced,university.degree,no,no,no,cellular,may,wed,345,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
34,blue-collar,married,basic.6y,no,no,no,cellular,may,wed,168,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
35,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,222,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
33,entrepreneur,married,basic.9y,no,no,no,cellular,may,wed,349,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
41,admin.,single,university.degree,no,no,yes,cellular,may,wed,593,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
36,blue-collar,single,high.school,no,no,yes,cellular,may,wed,1347,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
28,admin.,single,university.degree,no,yes,no,cellular,may,wed,69,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
48,entrepreneur,married,basic.6y,no,no,no,cellular,may,wed,1369,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
49,services,single,high.school,no,no,yes,cellular,may,wed,231,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
28,admin.,married,high.school,no,yes,no,cellular,may,wed,293,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
35,technician,married,professional.course,no,no,yes,cellular,may,wed,273,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
48,entrepreneur,single,professional.course,no,yes,no,cellular,may,wed,606,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
37,admin.,married,university.degree,no,no,no,cellular,may,wed,232,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
48,blue-collar,married,basic.6y,unknown,no,yes,cellular,may,wed,152,4,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
50,admin.,divorced,university.degree,no,yes,no,cellular,may,wed,335,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
28,blue-collar,single,basic.9y,unknown,no,no,cellular,may,wed,77,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
46,services,married,basic.9y,no,no,yes,cellular,may,wed,227,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
52,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,667,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
34,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,157,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
34,services,married,high.school,no,yes,no,telephone,may,wed,276,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
43,unemployed,married,basic.4y,no,no,no,cellular,may,wed,117,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
59,admin.,married,high.school,no,no,no,cellular,may,wed,232,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1
42,services,married,high.school,no,yes,no,cellular,may,wed,337,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1
57,admin.,married,high.school,unknown,yes,no,cellular,may,thu,55,5,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
35,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,82,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
34,technician,married,university.degree,no,yes,no,cellular,may,thu,83,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
27,admin.,single,high.school,no,yes,no,cellular,may,thu,240,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
33,technician,married,university.degree,no,yes,no,telephone,may,thu,755,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
35,admin.,single,high.school,no,yes,no,cellular,may,thu,187,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
31,housemaid,single,high.school,no,yes,no,cellular,may,thu,633,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
50,blue-collar,married,professional.course,no,yes,no,cellular,may,thu,247,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
35,management,married,university.degree,no,no,no,cellular,may,thu,370,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
30,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,205,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
50,blue-collar,married,professional.course,unknown,yes,no,cellular,may,thu,157,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
45,admin.,married,high.school,no,yes,no,cellular,may,thu,155,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
36,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,82,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
30,entrepreneur,divorced,basic.6y,no,no,yes,cellular,may,thu,149,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
37,blue-collar,single,university.degree,unknown,no,no,cellular,may,thu,203,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
29,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,102,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
30,technician,single,university.degree,unknown,yes,no,cellular,may,thu,722,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
36,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,thu,248,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
36,admin.,single,high.school,no,yes,yes,cellular,may,thu,127,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
40,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,549,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
54,technician,single,university.degree,no,yes,yes,cellular,may,thu,121,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
43,services,married,high.school,no,yes,no,cellular,may,thu,197,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
57,retired,divorced,high.school,no,yes,yes,cellular,may,thu,265,5,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
32,admin.,married,high.school,no,no,no,cellular,may,thu,187,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
36,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,317,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
33,services,married,basic.9y,no,yes,no,cellular,may,thu,144,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
31,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,1957,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
26,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,49,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
39,admin.,married,high.school,no,yes,no,cellular,may,thu,141,8,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
35,services,single,high.school,no,no,no,cellular,may,thu,146,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
33,self-employed,divorced,university.degree,no,yes,no,cellular,may,thu,155,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
60,admin.,single,university.degree,no,yes,yes,cellular,may,thu,107,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
29,services,married,professional.course,no,yes,yes,telephone,may,thu,29,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
37,student,single,university.degree,unknown,no,no,telephone,may,thu,149,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
30,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,252,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
42,blue-collar,married,university.degree,unknown,yes,no,cellular,may,thu,462,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
36,admin.,married,professional.course,no,no,no,cellular,may,thu,229,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
32,admin.,single,professional.course,no,yes,yes,cellular,may,thu,1046,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
30,blue-collar,single,basic.6y,no,no,no,cellular,may,thu,159,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
25,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,162,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
40,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,123,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
35,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,234,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
39,blue-collar,divorced,unknown,no,no,no,cellular,may,thu,126,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
28,technician,single,high.school,no,yes,yes,cellular,may,thu,609,1,11,1,success,-1.8,92.893,-46.2,1.327,5099.1
45,blue-collar,divorced,basic.6y,unknown,yes,no,cellular,may,thu,219,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
37,blue-collar,divorced,high.school,no,yes,no,cellular,may,thu,217,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
35,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,406,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
26,services,single,university.degree,no,yes,no,cellular,may,thu,551,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
34,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,273,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
33,admin.,married,high.school,no,no,yes,cellular,may,thu,147,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
34,management,married,basic.4y,no,yes,no,cellular,may,thu,60,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
37,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,356,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
43,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,thu,625,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
38,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,259,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
38,admin.,married,high.school,no,yes,yes,cellular,may,thu,574,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
35,technician,single,professional.course,no,yes,no,cellular,may,thu,49,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
35,technician,single,professional.course,no,yes,no,cellular,may,thu,141,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
36,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,314,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
48,blue-collar,married,basic.4y,no,unknown,unknown,cellular,may,thu,313,1,999,2,failure,-1.8,92.893,-46.2,1.327,5099.1
35,blue-collar,married,unknown,no,no,no,cellular,may,thu,446,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
37,self-employed,married,basic.4y,no,no,no,cellular,may,thu,281,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
33,admin.,single,university.degree,no,yes,no,cellular,may,thu,320,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
40,technician,married,university.degree,no,yes,no,cellular,may,thu,248,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
41,blue-collar,married,basic.6y,unknown,no,no,cellular,may,thu,170,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
36,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,147,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
35,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,134,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
35,services,married,professional.course,no,no,no,cellular,may,thu,293,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
49,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,105,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
33,admin.,single,university.degree,no,yes,no,cellular,may,thu,332,4,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
38,management,married,unknown,no,no,no,cellular,may,thu,155,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
37,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,271,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
32,admin.,married,high.school,no,no,yes,cellular,may,thu,142,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
34,admin.,married,high.school,no,no,yes,cellular,may,thu,154,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
28,admin.,single,high.school,unknown,yes,yes,cellular,may,thu,275,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
34,services,single,high.school,no,yes,no,cellular,may,thu,230,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
34,services,single,high.school,no,yes,no,telephone,may,thu,207,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
35,admin.,single,high.school,no,yes,yes,cellular,may,thu,326,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
37,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,125,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
31,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,172,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
40,management,married,university.degree,no,yes,no,cellular,may,thu,188,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
45,technician,married,professional.course,no,no,no,cellular,may,thu,183,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
27,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,thu,99,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
33,technician,married,university.degree,no,no,no,cellular,may,thu,191,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
42,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,56,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
36,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,193,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
42,services,married,professional.course,no,yes,no,cellular,may,thu,103,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
27,student,single,high.school,no,yes,no,cellular,may,thu,101,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
34,management,married,university.degree,unknown,yes,no,cellular,may,thu,281,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
37,management,single,university.degree,no,no,no,telephone,may,thu,287,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
59,retired,divorced,high.school,unknown,no,no,cellular,may,thu,97,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1
48,blue-collar,married,basic.4y,no,no,yes,cellular,may,thu,370,2,1,1,success,-1.8,92.893,-46.2,1.327,5099.1
42,blue-collar,single,basic.4y,no,yes,no,cellular,may,thu,560,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
43,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,352,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
37,blue-collar,single,university.degree,unknown,yes,no,cellular,may,thu,166,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
33,admin.,single,university.degree,no,yes,yes,cellular,may,thu,589,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
39,unemployed,married,basic.4y,no,no,no,cellular,may,thu,228,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1
